COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
LTU,,TOTAL,ALL,1990,1416
LTU,,TOTAL,ALL,1991,1519
LTU,,TOTAL,ALL,1992,1446
LTU,,TOTAL,ALL,1993,1490
LTU,,TOTAL,ALL,1994,1506
LTU,,TOTAL,ALL,1995,1503
LTU,,TOTAL,ALL,1996,1447
LTU,,TOTAL,ALL,1997,1420
LTU,,TOTAL,ALL,1998,1454
LTU,,TOTAL,ALL,1999,1466
LTU,,TOTAL,ALL,2000,1375
LTU,,TOTAL,ALL,2001,1449
LTU,,TOTAL,ALL,2002,1414
LTU,,TOTAL,ALL,2003,1450
LTU,,TOTAL,ALL,2004,1391
LTU,,TOTAL,ALL,2005,1376
LTU,,TOTAL,ALL,2006,1477
LTU,,TOTAL,ALL,2007,1450
LTU,,TOTAL,ALL,2008,1384
LTU,,TOTAL,ALL,2009,1382
LTU,,TOTAL,ALL,2010,1302
LTU,,TOTAL,ALL,2011,1390
LTU,,TOTAL,ALL,2012,1357
LTU,,TOTAL,ALL,2013,1309
LTU,,TOTAL,ALL,2014,1338
LTU,,TOTAL,ALL,2015,1344
LTU,,TOTAL,ALL,2016,1293
LTU,,TOTAL,ALL,2017,1231
LTU,,TOTAL,ALL,2018,1200
LTU,,TOTAL,ALL,2019,1280
LTU,,TOTAL,ALL,2020,1229
LTU,,TOTAL,ALL,2021,1096
LTU,,TOTAL,ALL,2022,1127
LUX,,TOTAL,ALL,1971,175
LUX,,TOTAL,ALL,1972,173
LUX,,TOTAL,ALL,1973,177
LUX,,TOTAL,ALL,1974,147
LUX,,TOTAL,ALL,1975,179
LUX,,TOTAL,ALL,1976,186
LUX,,TOTAL,ALL,1977,197
LUX,,TOTAL,ALL,1978,186
LUX,,TOTAL,ALL,1979,191
LUX,,TOTAL,ALL,1980,198
LUX,,TOTAL,ALL,1981,200
LUX,,TOTAL,ALL,1982,193
LUX,,TOTAL,ALL,1983,204
LUX,,TOTAL,ALL,1984,213
LUX,,TOTAL,ALL,1985,210
LUX,,TOTAL,ALL,1986,210
LUX,,TOTAL,ALL,1987,205
LUX,,TOTAL,ALL,1988,221
LUX,,TOTAL,ALL,1989,200
LUX,,TOTAL,ALL,1990,193
LUX,,TOTAL,ALL,1991,184
LUX,,TOTAL,ALL,1992,206
LUX,,TOTAL,ALL,1993,206
LUX,,TOTAL,ALL,1994,190
LUX,,TOTAL,ALL,1995,213
LUX,,TOTAL,ALL,1996,201
LUX,,TOTAL,ALL,1997,214
LUX,,TOTAL,ALL,1998,209
LUX,,TOTAL,ALL,1999,198
LUX,,TOTAL,ALL,2000,199
LUX,,TOTAL,ALL,2001,179
LUX,,TOTAL,ALL,2002,182
LUX,,TOTAL,ALL,2003,219
LUX,,TOTAL,ALL,2004,185
LUX,,TOTAL,ALL,2005,196
LUX,,TOTAL,ALL,2006,195
LUX,,TOTAL,ALL,2007,238
LUX,,TOTAL,ALL,2008,158
LUX,,TOTAL,ALL,2009,226
LUX,,TOTAL,ALL,2010,199
LUX,,TOTAL,ALL,2011,207
LUX,,TOTAL,ALL,2012,232
LUX,,TOTAL,ALL,2013,196
LUX,,TOTAL,ALL,2014,253
LUX,,TOTAL,ALL,2015,224
LUX,,TOTAL,ALL,2016,238
LUX,,TOTAL,ALL,2017,227
LUX,,TOTAL,ALL,2018,221
LUX,,TOTAL,ALL,2019,206
LUX,,TOTAL,ALL,2020,197
LUX,,TOTAL,ALL,2021,201
LUX,,TOTAL,ALL,2022,183
LVA,,TOTAL,ALL,1980,816
LVA,,TOTAL,ALL,1981,817
LVA,,TOTAL,ALL,1982,918
LVA,,TOTAL,ALL,1983,929
LVA,,TOTAL,ALL,1984,922
LVA,,TOTAL,ALL,1985,967
LVA,,TOTAL,ALL,1986,1070
LVA,,TOTAL,ALL,1987,1088
LVA,,TOTAL,ALL,1988,1113
LVA,,TOTAL,ALL,1989,1133
LVA,,TOTAL,ALL,1990,1107
LVA,,TOTAL,ALL,1991,1207
LVA,,TOTAL,ALL,1992,1168
LVA,,TOTAL,ALL,1993,1107
LVA,,TOTAL,ALL,1994,1158
LVA,,TOTAL,ALL,1995,1079
LVA,,TOTAL,ALL,1996,1114
LVA,,TOTAL,ALL,1997,1040
LVA,,TOTAL,ALL,1998,1053
LVA,,TOTAL,ALL,1999,1125
LVA,,TOTAL,ALL,2000,1039
LVA,,TOTAL,ALL,2001,1120
LVA,,TOTAL,ALL,2002,1068
LVA,,TOTAL,ALL,2003,1056
LVA,,TOTAL,ALL,2004,1049
LVA,,TOTAL,ALL,2005,1066
LVA,,TOTAL,ALL,2006,1155
LVA,,TOTAL,ALL,2007,1064
LVA,,TOTAL,ALL,2008,1007
LVA,,TOTAL,ALL,2009,1019
LVA,,TOTAL,ALL,2010,1005
LVA,,TOTAL,ALL,2011,988
LVA,,TOTAL,ALL,2012,981
LVA,,TOTAL,ALL,2013,995
LVA,,TOTAL,ALL,2014,946
LVA,,TOTAL,ALL,2015,891
LVA,,TOTAL,ALL,2016,936
LVA,,TOTAL,ALL,2017,989
LVA,,TOTAL,ALL,2018,931
LVA,,TOTAL,ALL,2019,914
LVA,,TOTAL,ALL,2020,943
LVA,,TOTAL,ALL,2021,931
MCO,,TOTAL,ALL,1986,12
MCO,,TOTAL,ALL,1987,34
MDA,,TOTAL,ALL,1981,717
MDA,,TOTAL,ALL,1982,728
MDA,,TOTAL,ALL,1985,907
MDA,,TOTAL,ALL,1986,950
MDA,,TOTAL,ALL,1987,1035
MDA,,TOTAL,ALL,1988,1092
MDA,,TOTAL,ALL,1989,1181
MDA,,TOTAL,ALL,1990,1112
MDA,,TOTAL,ALL,1991,1073
MDA,,TOTAL,ALL,1992,1018
MDA,,TOTAL,ALL,1993,1064
MDA,,TOTAL,ALL,1994,1107
MDA,,TOTAL,ALL,1995,1030
MDA,,TOTAL,ALL,1996,1045
MDA,,TOTAL,ALL,1997,919
MDA,,TOTAL,ALL,1998,816
MDA,,TOTAL,ALL,1999,756
MDA,,TOTAL,ALL,2000,728
MDA,,TOTAL,ALL,2001,815
MDA,,TOTAL,ALL,2002,743
MDA,,TOTAL,ALL,2003,844
MDA,,TOTAL,ALL,2004,797
MDA,,TOTAL,ALL,2005,812
MDA,,TOTAL,ALL,2006,849
MDA,,TOTAL,ALL,2007,870
MDA,,TOTAL,ALL,2008,899
MDA,,TOTAL,ALL,2009,880
MDA,,TOTAL,ALL,2010,927
MDA,,TOTAL,ALL,2011,904
MDA,,TOTAL,ALL,2012,934
MDA,,TOTAL,ALL,2013,944
MDA,,TOTAL,ALL,2014,950
MDA,,TOTAL,ALL,2015,960
MDA,,TOTAL,ALL,2016,999
MDA,,TOTAL,ALL,2017,915
MDA,,TOTAL,ALL,2018,1003
MKD,,TOTAL,ALL,1991,371
MKD,,TOTAL,ALL,1992,412
MKD,,TOTAL,ALL,1993,455
MKD,,TOTAL,ALL,1994,528
MKD,,TOTAL,ALL,1995,471
MKD,,TOTAL,ALL,1996,545
MKD,,TOTAL,ALL,1997,553
MKD,,TOTAL,ALL,1998,588
MKD,,TOTAL,ALL,1999,567
MKD,,TOTAL,ALL,2000,599
MKD,,TOTAL,ALL,2001,604
MKD,,TOTAL,ALL,2002,608
MKD,,TOTAL,ALL,2003,641
MKD,,TOTAL,ALL,2004,652
MKD,,TOTAL,ALL,2005,707
MKD,,TOTAL,ALL,2006,736
MKD,,TOTAL,ALL,2007,759
MKD,,TOTAL,ALL,2008,764
MKD,,TOTAL,ALL,2009,798
MKD,,TOTAL,ALL,2010,802
MKD,,TOTAL,ALL,2011,767
MKD,,TOTAL,ALL,2012,802
MKD,,TOTAL,ALL,2013,848
MKD,,TOTAL,ALL,2015,841
MKD,,TOTAL,ALL,2016,909
MKD,,TOTAL,ALL,2017,803
MKD,,TOTAL,ALL,2018,895
MKD,,TOTAL,ALL,2019,866
MKD,,TOTAL,ALL,2020,889
MKD,,TOTAL,ALL,2021,781
MLT,,TOTAL,ALL,1968,64
MLT,,TOTAL,ALL,1969,75
MLT,,TOTAL,ALL,1970,60
MLT,,TOTAL,ALL,1971,77
MLT,,TOTAL,ALL,1972,43
MLT,,TOTAL,ALL,1973,49
MLT,,TOTAL,ALL,1974,57
MLT,,TOTAL,ALL,1975,78
MLT,,TOTAL,ALL,1976,74
MLT,,TOTAL,ALL,1977,60
MLT,,TOTAL,ALL,1978,75
MLT,,TOTAL,ALL,1979,76
MLT,,TOTAL,ALL,1980,80
MLT,,TOTAL,ALL,1981,90
MLT,,TOTAL,ALL,1982,85
MLT,,TOTAL,ALL,1983,95
MLT,,TOTAL,ALL,1984,90
MLT,,TOTAL,ALL,1985,98
MLT,,TOTAL,ALL,1986,107
MLT,,TOTAL,ALL,1987,99
MLT,,TOTAL,ALL,1988,84
MLT,,TOTAL,ALL,1989,106
MLT,,TOTAL,ALL,1990,99
MLT,,TOTAL,ALL,1991,98
MLT,,TOTAL,ALL,1992,113
MLT,,TOTAL,ALL,1993,113
MLT,,TOTAL,ALL,1994,114
MLT,,TOTAL,ALL,1995,116
MLT,,TOTAL,ALL,1996,144
MLT,,TOTAL,ALL,1997,116
MLT,,TOTAL,ALL,1998,104
MLT,,TOTAL,ALL,1999,116
MLT,,TOTAL,ALL,2000,121
MLT,,TOTAL,ALL,2001,136
MLT,,TOTAL,ALL,2002,135
MLT,,TOTAL,ALL,2003,127
MLT,,TOTAL,ALL,2004,123
MLT,,TOTAL,ALL,2005,122
MLT,,TOTAL,ALL,2006,134
MLT,,TOTAL,ALL,2007,126
MLT,,TOTAL,ALL,2008,149
MLT,,TOTAL,ALL,2009,152
MLT,,TOTAL,ALL,2010,159
MLT,,TOTAL,ALL,2011,157
MLT,,TOTAL,ALL,2012,183
MLT,,TOTAL,ALL,2013,154
MLT,,TOTAL,ALL,2014,170
MLT,,TOTAL,ALL,2015,189
MLT,,TOTAL,ALL,2016,184
MLT,,TOTAL,ALL,2017,181
MNE,,TOTAL,ALL,2000,272
MNE,,TOTAL,ALL,2001,256
MNE,,TOTAL,ALL,2002,269
MNE,,TOTAL,ALL,2003,295
MNE,,TOTAL,ALL,2004,287
MNE,,TOTAL,ALL,2005,311
MNE,,TOTAL,ALL,2006,276
MNE,,TOTAL,ALL,2007,293
MNE,,TOTAL,ALL,2008,287
MNE,,TOTAL,ALL,2009,273
MNE,,TOTAL,ALL,2017,298
MNE,,TOTAL,ALL,2019,276
NLD,,TOTAL,ALL,1969,4995
NLD,,TOTAL,ALL,1970,5252
NLD,,TOTAL,ALL,1971,5603
NLD,,TOTAL,ALL,1972,5691
NLD,,TOTAL,ALL,1973,5954
NLD,,TOTAL,ALL,1974,6142
NLD,,TOTAL,ALL,1975,6444
NLD,,TOTAL,ALL,1976,6787
NLD,,TOTAL,ALL,1977,6831
NLD,,TOTAL,ALL,1978,7326
NLD,,TOTAL,ALL,1979,7243
NLD,,TOTAL,ALL,1980,7618
NLD,,TOTAL,ALL,1981,7785
NLD,,TOTAL,ALL,1982,7947
NLD,,TOTAL,ALL,1983,7904
NLD,,TOTAL,ALL,1984,8239
NLD,,TOTAL,ALL,1985,8294
NLD,,TOTAL,ALL,1986,8546
NLD,,TOTAL,ALL,1987,8474
NLD,,TOTAL,ALL,1988,8707
NLD,,TOTAL,ALL,1989,8550
NLD,,TOTAL,ALL,1990,8241
NLD,,TOTAL,ALL,1991,8420
NLD,,TOTAL,ALL,1992,8512
NLD,,TOTAL,ALL,1993,8616
NLD,,TOTAL,ALL,1994,8566
NLD,,TOTAL,ALL,1995,8651
NLD,,TOTAL,ALL,2000,8559
NLD,,TOTAL,ALL,2001,8748
NLD,,TOTAL,ALL,2002,8920
NLD,,TOTAL,ALL,2003,8862
NLD,,TOTAL,ALL,2004,9323
NLD,,TOTAL,ALL,2005,9414
NLD,,TOTAL,ALL,2006,9426
NLD,,TOTAL,ALL,2007,9773
NLD,,TOTAL,ALL,2008,9918
NLD,,TOTAL,ALL,2009,9960
NLD,,TOTAL,ALL,2010,10214
NLD,,TOTAL,ALL,2011,10544
NLD,,TOTAL,ALL,2012,10322
NLD,,TOTAL,ALL,2013,10277
NLD,,TOTAL,ALL,2014,10357
NLD,,TOTAL,ALL,2015,10420
NLD,,TOTAL,ALL,2016,10691
NLD,,TOTAL,ALL,2017,10396
NLD,,TOTAL,ALL,2018,10374
NLD,,TOTAL,ALL,2019,10233
NLD,,TOTAL,ALL,2020,10080
NLD,,TOTAL,ALL,2021,10095
NLD,,TOTAL,ALL,2022,10152
NOR,,TOTAL,ALL,1969,627
NOR,,TOTAL,ALL,1970,652
NOR,,TOTAL,ALL,1971,683
NOR,,TOTAL,ALL,1972,684
NOR,,TOTAL,ALL,1973,730
NOR,,TOTAL,ALL,1974,716
NOR,,TOTAL,ALL,1975,843
NOR,,TOTAL,ALL,1976,861
NOR,,TOTAL,ALL,1977,918
NOR,,TOTAL,ALL,1978,947
NOR,,TOTAL,ALL,1979,958
NOR,,TOTAL,ALL,1980,984
NOR,,TOTAL,ALL,1981,1152
NOR,,TOTAL,ALL,1982,1163
NOR,,TOTAL,ALL,1983,1148
NOR,,TOTAL,ALL,1984,1228
NOR,,TOTAL,ALL,1985,1313
NOR,,TOTAL,ALL,1986,1360
NOR,,TOTAL,ALL,1987,1362
NOR,,TOTAL,ALL,1988,1416
NOR,,TOTAL,ALL,1989,1402
NOR,,TOTAL,ALL,1990,1440
NOR,,TOTAL,ALL,1991,1508
NOR,,TOTAL,ALL,1992,1473
NOR,,TOTAL,ALL,1993,1562
NOR,,TOTAL,ALL,1994,1610
NOR,,TOTAL,ALL,1995,1609
NOR,,TOTAL,ALL,1996,1668
NOR,,TOTAL,ALL,1997,1736
NOR,,TOTAL,ALL,1998,1685
NOR,,TOTAL,ALL,1999,1707
NOR,,TOTAL,ALL,2000,1773
NOR,,TOTAL,ALL,2001,1812
NOR,,TOTAL,ALL,2002,1917
NOR,,TOTAL,ALL,2003,1916
NOR,,TOTAL,ALL,2004,1914
NOR,,TOTAL,ALL,2005,1967
NOR,,TOTAL,ALL,2006,2007
NOR,,TOTAL,ALL,2007,2100
NOR,,TOTAL,ALL,2008,2110
NOR,,TOTAL,ALL,2009,2060
NOR,,TOTAL,ALL,2010,2167
NOR,,TOTAL,ALL,2011,2184
NOR,,TOTAL,ALL,2012,2185
NOR,,TOTAL,ALL,2013,2163
NOR,,TOTAL,ALL,2014,2158
NOR,,TOTAL,ALL,2015,2175
NOR,,TOTAL,ALL,2016,2234
NOR,,TOTAL,ALL,2017,2145
NOR,,TOTAL,ALL,2018,2203
NOR,,TOTAL,ALL,2019,2147
NOR,,TOTAL,ALL,2020,2168
POL,,TOTAL,ALL,1969,6315
POL,,TOTAL,ALL,1970,6644
POL,,TOTAL,ALL,1971,7387
POL,,TOTAL,ALL,1972,7571
POL,,TOTAL,ALL,1973,8238
POL,,TOTAL,ALL,1974,8671
POL,,TOTAL,ALL,1975,9174
POL,,TOTAL,ALL,1976,9759
POL,,TOTAL,ALL,1977,10028
POL,,TOTAL,ALL,1978,10659
POL,,TOTAL,ALL,1979,11115
POL,,TOTAL,ALL,1980,11958
POL,,TOTAL,ALL,1981,12356
POL,,TOTAL,ALL,1982,12638
POL,,TOTAL,ALL,1983,13667
POL,,TOTAL,ALL,1984,14391
POL,,TOTAL,ALL,1985,14824
POL,,TOTAL,ALL,1986,15242
POL,,TOTAL,ALL,1987,15589
POL,,TOTAL,ALL,1988,16330
POL,,TOTAL,ALL,1989,16647
POL,,TOTAL,ALL,1990,17344
POL,,TOTAL,ALL,1991,17749
POL,,TOTAL,ALL,1992,17540
POL,,TOTAL,ALL,1993,18295
POL,,TOTAL,ALL,1994,18431
POL,,TOTAL,ALL,1995,19036
POL,,TOTAL,ALL,1996,18889
POL,,TOTAL,ALL,1999,19234
POL,,TOTAL,ALL,2000,20002
POL,,TOTAL,ALL,2001,20627
POL,,TOTAL,ALL,2002,21254
POL,,TOTAL,ALL,2003,21035
POL,,TOTAL,ALL,2004,21206
POL,,TOTAL,ALL,2005,21515
POL,,TOTAL,ALL,2006,21775
POL,,TOTAL,ALL,2007,22148
POL,,TOTAL,ALL,2008,22523
POL,,TOTAL,ALL,2009,22348
POL,,TOTAL,ALL,2010,22374
POL,,TOTAL,ALL,2011,22251
POL,,TOTAL,ALL,2012,22650
POL,,TOTAL,ALL,2013,22655
POL,,TOTAL,ALL,2014,23210
POL,,TOTAL,ALL,2015,23745
POL,,TOTAL,ALL,2016,23833
POL,,TOTAL,ALL,2017,23351
POL,,TOTAL,ALL,2018,23722
POL,,TOTAL,ALL,2019,23136
POL,,TOTAL,ALL,2020,22238
POL,,TOTAL,ALL,2021,20866
PRT,,TOTAL,ALL,1971,881
PRT,,TOTAL,ALL,1972,850
PRT,,TOTAL,ALL,1973,901
PRT,,TOTAL,ALL,1974,923
PRT,,TOTAL,ALL,1975,1035
PRT,,TOTAL,ALL,1976,1065
PRT,,TOTAL,ALL,1977,1088
PRT,,TOTAL,ALL,1978,1221
PRT,,TOTAL,ALL,1979,1325
PRT,,TOTAL,ALL,1980,1434
PRT,,TOTAL,ALL,1981,1434
PRT,,TOTAL,ALL,1982,1559
PRT,,TOTAL,ALL,1983,1609
PRT,,TOTAL,ALL,1984,1701
PRT,,TOTAL,ALL,1985,1871
PRT,,TOTAL,ALL,1986,1953
PRT,,TOTAL,ALL,1987,2074
PRT,,TOTAL,ALL,1988,2042
PRT,,TOTAL,ALL,1989,2034
PRT,,TOTAL,ALL,1990,2241
PRT,,TOTAL,ALL,1991,2270
PRT,,TOTAL,ALL,1992,2278
PRT,,TOTAL,ALL,1993,2573
PRT,,TOTAL,ALL,1994,2506
PRT,,TOTAL,ALL,1995,2573
PRT,,TOTAL,ALL,1996,2621
PRT,,TOTAL,ALL,1997,2648
PRT,,TOTAL,ALL,1998,2843
PRT,,TOTAL,ALL,1999,2726
PRT,,TOTAL,ALL,2000,2870
PRT,,TOTAL,ALL,2001,2864
PRT,,TOTAL,ALL,2002,3035
PRT,,TOTAL,ALL,2003,3161
PRT,,TOTAL,ALL,2007,3373
PRT,,TOTAL,ALL,2008,3311
PRT,,TOTAL,ALL,2009,3459
PRT,,TOTAL,ALL,2010,3658
PRT,,TOTAL,ALL,2011,3711
PRT,,TOTAL,ALL,2012,3675
PRT,,TOTAL,ALL,2013,4010
PRT,,TOTAL,ALL,2014,3937
PRT,,TOTAL,ALL,2015,4023
PRT,,TOTAL,ALL,2016,4085
PRT,,TOTAL,ALL,2017,4240
PRT,,TOTAL,ALL,2018,4317
ROU,,TOTAL,ALL,1969,3581
ROU,,TOTAL,ALL,1970,3638
ROU,,TOTAL,ALL,1971,3796
ROU,,TOTAL,ALL,1972,3862
ROU,,TOTAL,ALL,1973,3942
ROU,,TOTAL,ALL,1974,4079
ROU,,TOTAL,ALL,1975,4224
ROU,,TOTAL,ALL,1976,4486
ROU,,TOTAL,ALL,1977,4530
ROU,,TOTAL,ALL,1978,4714
ROU,,TOTAL,ALL,1980,5084
ROU,,TOTAL,ALL,1981,4937
ROU,,TOTAL,ALL,1982,5004
ROU,,TOTAL,ALL,1983,5148
ROU,,TOTAL,ALL,1984,5353
ROU,,TOTAL,ALL,1985,5650
ROU,,TOTAL,ALL,1986,6031
ROU,,TOTAL,ALL,1987,6104
ROU,,TOTAL,ALL,1988,6418
ROU,,TOTAL,ALL,1989,6439
ROU,,TOTAL,ALL,1990,6512
ROU,,TOTAL,ALL,1991,6698
ROU,,TOTAL,ALL,1992,7089
ROU,,TOTAL,ALL,1993,7429
ROU,,TOTAL,ALL,1994,7685
ROU,,TOTAL,ALL,1995,7825
ROU,,TOTAL,ALL,1996,7788
ROU,,TOTAL,ALL,1997,8004
ROU,,TOTAL,ALL,1998,8100
ROU,,TOTAL,ALL,1999,7951
ROU,,TOTAL,ALL,2000,8507
ROU,,TOTAL,ALL,2001,8606
ROU,,TOTAL,ALL,2002,8587
ROU,,TOTAL,ALL,2003,8623
ROU,,TOTAL,ALL,2004,8617
ROU,,TOTAL,ALL,2005,9035
ROU,,TOTAL,ALL,2006,9043
ROU,,TOTAL,ALL,2007,9087
ROU,,TOTAL,ALL,2008,9336
ROU,,TOTAL,ALL,2009,9591
ROU,,TOTAL,ALL,2010,9656
ROU,,TOTAL,ALL,2011,9768
ROU,,TOTAL,ALL,2012,9920
ROU,,TOTAL,ALL,2013,9990
ROU,,TOTAL,ALL,2014,10188
ROU,,TOTAL,ALL,2015,10346
ROU,,TOTAL,ALL,2016,10228
ROU,,TOTAL,ALL,2017,10250
ROU,,TOTAL,ALL,2018,10073
ROU,,TOTAL,ALL,2019,9803
RUS,,TOTAL,ALL,1980,42497
RUS,,TOTAL,ALL,1981,44041
RUS,,TOTAL,ALL,1982,45921
RUS,,TOTAL,ALL,1983,48284
RUS,,TOTAL,ALL,1984,49544
RUS,,TOTAL,ALL,1985,51776
RUS,,TOTAL,ALL,1986,54760
RUS,,TOTAL,ALL,1987,56714
RUS,,TOTAL,ALL,1988,59413
RUS,,TOTAL,ALL,1989,61225
RUS,,TOTAL,ALL,1990,62847
RUS,,TOTAL,ALL,1991,64399
RUS,,TOTAL,ALL,1992,65470
RUS,,TOTAL,ALL,1993,66655
RUS,,TOTAL,ALL,1994,65915
RUS,,TOTAL,ALL,1995,63584
RUS,,TOTAL,ALL,1996,61179
RUS,,TOTAL,ALL,1997,61364
RUS,,TOTAL,ALL,1998,60201
RUS,,TOTAL,ALL,1999,59301
RUS,,TOTAL,ALL,2000,58872
RUS,,TOTAL,ALL,2001,57018
RUS,,TOTAL,ALL,2002,56245
RUS,,TOTAL,ALL,2003,54181
RUS,,TOTAL,ALL,2004,53769
RUS,,TOTAL,ALL,2005,52787
RUS,,TOTAL,ALL,2006,51902
RUS,,TOTAL,ALL,2007,51912
RUS,,TOTAL,ALL,2008,51364
RUS,,TOTAL,ALL,2009,51433
RUS,,TOTAL,ALL,2010,51322
RUS,,TOTAL,ALL,2011,50440
RUS,,TOTAL,ALL,2012,49908
RUS,,TOTAL,ALL,2013,50068
RUS,,TOTAL,ALL,2014,49730
RUS,,TOTAL,ALL,2015,51280
RUS,,TOTAL,ALL,2019,50046
SMR,,TOTAL,ALL,1995,10
SMR,,TOTAL,ALL,1996,6
SMR,,TOTAL,ALL,1997,10
SMR,,TOTAL,ALL,1998,9
SMR,,TOTAL,ALL,1999,14
SMR,,TOTAL,ALL,2000,13
SMR,,TOTAL,ALL,2001,14
SMR,,TOTAL,ALL,2002,9
SMR,,TOTAL,ALL,2005,19
SMR,,TOTAL,ALL,2008,12
SMR,,TOTAL,ALL,2009,17
SMR,,TOTAL,ALL,2010,9
SMR,,TOTAL,ALL,2011,9
SMR,,TOTAL,ALL,2012,10
SMR,,TOTAL,ALL,2013,12
SMR,,TOTAL,ALL,2014,9
SMR,,TOTAL,ALL,2015,9
SMR,,TOTAL,ALL,2016,15
SMR,,TOTAL,ALL,2017,11
SMR,,TOTAL,ALL,2018,10
SMR,,TOTAL,ALL,2019,12
SMR,,TOTAL,ALL,2020,14
SMR,,TOTAL,ALL,2021,18
SMR,,TOTAL,ALL,2022,8
SRB,,TOTAL,ALL,1998,3732
SRB,,TOTAL,ALL,1999,3760
SRB,,TOTAL,ALL,2000,4008
SRB,,TOTAL,ALL,2001,3964
SRB,,TOTAL,ALL,2002,4168
SRB,,TOTAL,ALL,2003,4241
SRB,,TOTAL,ALL,2004,4418
SRB,,TOTAL,ALL,2005,4543
SRB,,TOTAL,ALL,2006,4855
SRB,,TOTAL,ALL,2007,4785
SRB,,TOTAL,ALL,2008,4955
SRB,,TOTAL,ALL,2009,5055
SRB,,TOTAL,ALL,2010,5125
SRB,,TOTAL,ALL,2011,5006
SRB,,TOTAL,ALL,2012,5099
SRB,,TOTAL,ALL,2013,5229
SRB,,TOTAL,ALL,2014,5225
SRB,,TOTAL,ALL,2015,5264
SRB,,TOTAL,ALL,2016,5372
SRB,,TOTAL,ALL,2017,5281
SRB,,TOTAL,ALL,2018,5402
SRB,,TOTAL,ALL,2019,5249
SRB,,TOTAL,ALL,2020,5010
SRB,,TOTAL,ALL,2021,4615
SRB,,TOTAL,ALL,2022,4448
SVK,,TOTAL,ALL,1992,2184
SVK,,TOTAL,ALL,1993,2190
SVK,,TOTAL,ALL,1994,2103
SVK,,TOTAL,ALL,1995,2227
SVK,,TOTAL,ALL,1996,2115
SVK,,TOTAL,ALL,1997,2147
SVK,,TOTAL,ALL,1998,2227
SVK,,TOTAL,ALL,1999,2168
SVK,,TOTAL,ALL,2000,2249
SVK,,TOTAL,ALL,2001,2106
SVK,,TOTAL,ALL,2002,2020
SVK,,TOTAL,ALL,2003,2002
SVK,,TOTAL,ALL,2004,2046
SVK,,TOTAL,ALL,2005,2089
SVK,,TOTAL,ALL,2006,2026
SVK,,TOTAL,ALL,2007,2023
SVK,,TOTAL,ALL,2008,2061
SVK,,TOTAL,ALL,2009,2059
SVK,,TOTAL,ALL,2010,2113
SVK,,TOTAL,ALL,2012,2196
SVK,,TOTAL,ALL,2013,2231
SVK,,TOTAL,ALL,2014,2174
SVK,,TOTAL,ALL,2016,2301
SVK,,TOTAL,ALL,2017,2262
SVK,,TOTAL,ALL,2018,2288
SVK,,TOTAL,ALL,2019,2096
SVK,,TOTAL,ALL,2020,2302
SVK,,TOTAL,ALL,2021,2038
SVN,,TOTAL,ALL,1985,733
SVN,,TOTAL,ALL,1986,731
SVN,,TOTAL,ALL,1987,739
SVN,,TOTAL,ALL,1988,761
SVN,,TOTAL,ALL,1989,776
SVN,,TOTAL,ALL,1990,853
SVN,,TOTAL,ALL,1991,801
SVN,,TOTAL,ALL,1992,864
SVN,,TOTAL,ALL,1993,911
SVN,,TOTAL,ALL,1994,896
SVN,,TOTAL,ALL,1995,955
SVN,,TOTAL,ALL,1996,908
SVN,,TOTAL,ALL,1997,907
SVN,,TOTAL,ALL,1998,912
SVN,,TOTAL,ALL,1999,968
SVN,,TOTAL,ALL,2000,931
SVN,,TOTAL,ALL,2001,948
SVN,,TOTAL,ALL,2002,948
SVN,,TOTAL,ALL,2003,1013
SVN,,TOTAL,ALL,2004,1040
SVN,,TOTAL,ALL,2005,1079
SVN,,TOTAL,ALL,2006,1057
SVN,,TOTAL,ALL,2007,1129
SVN,,TOTAL,ALL,2008,1096
SVN,,TOTAL,ALL,2009,1030
SVN,,TOTAL,ALL,2010,1121
SVN,,TOTAL,ALL,2011,1112
SVN,,TOTAL,ALL,2012,1122
SVN,,TOTAL,ALL,2013,1072
SVN,,TOTAL,ALL,2014,1169
SVN,,TOTAL,ALL,2015,1192
SVN,,TOTAL,ALL,2016,1205
SVN,,TOTAL,ALL,2017,1236
SVN,,TOTAL,ALL,2018,1199
SVN,,TOTAL,ALL,2019,1218
SVN,,TOTAL,ALL,2020,1188
SWE,,TOTAL,ALL,1969,1584
SWE,,TOTAL,ALL,1970,1629
SWE,,TOTAL,ALL,1971,1833
SWE,,TOTAL,ALL,1972,1921
SWE,,TOTAL,ALL,1973,1999
SWE,,TOTAL,ALL,1974,2102
SWE,,TOTAL,ALL,1975,2173
SWE,,TOTAL,ALL,1976,2216
SWE,,TOTAL,ALL,1977,2408
SWE,,TOTAL,ALL,1978,2402
SWE,,TOTAL,ALL,1979,2477
SWE,,TOTAL,ALL,1980,2437
SWE,,TOTAL,ALL,1981,2431
SWE,,TOTAL,ALL,1982,2423
SWE,,TOTAL,ALL,1983,2458
SWE,,TOTAL,ALL,1984,2615
SWE,,TOTAL,ALL,1985,2585
SWE,,TOTAL,ALL,1986,2551
SWE,,TOTAL,ALL,1987,2653
SWE,,TOTAL,ALL,1988,2718
SWE,,TOTAL,ALL,1989,2631
SWE,,TOTAL,ALL,1990,2687
SWE,,TOTAL,ALL,1991,2812
